id,name,province,district,subdistrict,phone,lat,lng,type,typeAdd,service,capacity,evaluationResult,status,resolved_location,detail
595,โรงเรียนเทศบาลหนองตองวิทยา,เชียงใหม่,หางดง,หนองตอง,53464209,18.6173953,98.9497107,อาคารสถานศึกษา,,ไม่มี,52,ยังไม่ได้ตรวจสอบ,VALID,"บ้านเกาะ, บ้านป่าลาน, หนองตองพัฒนา, อำเภอหางดง, จังหวัดเชียงใหม่, 50340, ประเทศไทย",district=อำเภอหางดง
597,ห้องประชุมสภาเทศบาลตำบลลวงเหนือ,เชียงใหม่,ดอยสะเก็ด,ลวงเหนือ,(053) 104548,18.91557,99.13474,อาคารสำนักงาน,,"ห้องสุขา, ที่จอดรถ, WIFI",66,ยังไม่ได้ตรวจสอบ,VALID,"บ้านใหม่, บ้านตลาดใหม่ หมู่2 (กาดใหม่ขัวดำ), ลวงเหนือ, อำเภอดอยสะเก็ด, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอดอยสะเก็ด
601,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแท่นดอกไม้,เชียงใหม่,จอมทอง,สบเตี๊ยะ,841943212,18.355551,98.6786207,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",,ยังไม่ได้ตรวจสอบ,VALID,"บ้านหนองอาบช้าง, สบเตี๊ยะ, อำเภอจอมทอง, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอจอมทอง
602,รพ.สต.บ้านแม่ซา,เชียงใหม่,แม่แจ่ม,แม่นาจร,-,18.81379291,98.33106369,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",,ยังไม่ได้ตรวจสอบ,VALID,"บ้านเม่ชา, อำเภอแม่แจ่ม, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอแม่แจ่ม
603,โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1 เชียงใหม่,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,053276856 ต่อ 109,18.7730233,98.9950451,อาคารสำนักงาน,,,,ยังไม่ได้ตรวจสอบ,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
604,รพ.สต บ้านทุ่งมะหนิ้ว ต.ลวงเหนือ,เชียงใหม่,ดอยสะเก็ด,ลวงเหนือ,895544799,18.91591858,99.13470248,สถานบริการสาธารณสุข,,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ",53,ยังไม่ได้ตรวจสอบ,VALID,"บ้านใหม่, บ้านตลาดใหม่ หมู่2 (กาดใหม่ขัวดำ), ลวงเหนือ, อำเภอดอยสะเก็ด, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอดอยสะเก็ด
605,โรงเรียนอนุบาลเทศบาลสันทราย,เชียงใหม่,ฝาง,สันทราย,932799975,19.87882693,99.18943426,อาคารสถานศึกษา,,ไม่มี,,ยังไม่ได้ตรวจสอบ,VALID,"บ้านสันทราย, สันทราย, อำเภอฝาง, จังหวัดเชียงใหม่, 50110, ประเทศไทย",district=อำเภอฝาง
606,โรงพยาบาลส่งเสริมสุขภาพตำบลยางเนิ้ง,เชียงใหม่,สารภี,ยางเนิ้ง,53321416,18.71598774,99.03154285,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",6,ผ่าน,VALID_NO_DISTRICT,"บ้านดงสวรรค์, ยางเนิ้ง, ไชยสถาน, อำเภอสารภี, จังหวัดเชียงใหม่, 50140, ประเทศไทย",
608,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสองธาร,เชียงใหม่,แม่แจ่ม,บ้านทับ,993648254,18.46521,98.31189,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, อาหาร, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",,ยังไม่ได้ตรวจสอบ,VALID,"บ้านสองธาร, ท่าผา, อำเภอแม่แจ่ม, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอแม่แจ่ม
609,โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1 เชียงใหม่,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,53276856,18.77343678,98.99457652,สถานบริการสาธารณสุข,รพท.,ไม่มี,26,ผ่าน,VALID,"เทศบาลนครเชียงใหม่, ฟ้าฮ่าม, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
